lambda_nm,intensity,lambda_ref,intensity_ref,delta_lambda,lambda_nm_corr,delta2,lambda_nm_corr2,intensity_corr,N,S
303.81113,368.333312988,,,,307.7666825,-3.964862362497713,307.77599236249773,111.08234217011761,,
303.81705,404.333312988,,,,307.77260249999995,-3.964747664518999,307.781797664519,147.0823421701176,,
303.823,438.0,,,,307.77855249999993,-3.9646323853005283,307.7876323853005,180.74902918211762,,
303.82895,488.333312988,,,,307.78450250000003,-3.9645171060820568,307.79346710608206,231.0823421701176,,
303.83487,601.333312988,,,,307.7904225,-3.9644024081033438,307.7992724081034,344.0823421701176,,
303.84082,973.666656494,,,,307.79637249999996,-3.964287128884873,307.80510712888486,716.4156856761176,,
303.84677,1664.333312988,,,,307.80232249999995,-3.9641718496664025,307.8109418496664,1407.0823421701175,,
303.85269,2644.666656494,,,,307.8082425,-3.9640571516876886,307.8167471516877,2387.415685676118,,
303.85864,3640.333312988,,,,307.8141925,-3.963941872469219,307.8225818724692,3383.082342170118,,
303.86459,5077.666656494,,,,307.8201425,-3.9638265932507473,307.8284165932508,4820.415685676117,,
303.87051,10060.333312988,,,,307.82606250000003,-3.9637118952720334,307.83422189527204,9803.082342170117,,
303.87646,25248.333312988,,,,307.8320125,-3.9635966160535627,307.8400566160536,24991.082342170117,,
303.88242,38622.666656494,307.8449,39197.95,-3.962479999999971,307.8379725,-3.963481143088506,307.84590114308855,38365.41568567612,,
303.88834,26331.666656494,,,,307.84389250000004,-3.9633664451097923,307.8517064451098,26074.415685676115,,
303.89429,10701.0,,,,307.8498425,-3.9632511658913216,307.85754116589135,10443.749029182118,,
303.90024,3559.0,,,,307.8557925,-3.963135886672852,307.8633758866728,3301.7490291821177,,
303.90616,1322.666656494,,,,307.86171249999995,-3.963021188694138,307.86918118869414,1065.4156856761178,,
303.91211,772.666656494,,,,307.86766249999994,-3.9629059094756673,307.8750159094757,515.4156856761176,,
303.91803,560.0,,,,307.8735825,-3.9627912114969535,307.88082121149694,302.7490291821176,,
303.92398,508.666656494,,,,307.8795325,-3.9626759322784837,307.8866559322785,251.41568567611762,,
303.92993,506.666656494,,,,307.88548249999997,-3.962560653060012,307.89249065306,249.41568567611762,,
303.93585,424.666656494,,,,307.8914025,-3.9624459550812983,307.8982959550813,167.41568567611762,,
303.9418,443.0,,,,307.8973525,-3.9623306758628276,307.9041306758628,185.74902918211762,,
303.94772,453.666656494,,,,307.90327249999996,-3.9622159778841137,307.9099359778841,196.41568567611762,,
303.95367,444.0,,,,307.90922249999994,-3.962100698665644,307.91577069866565,186.74902918211762,,
303.95963,455.333312988,,,,307.9151825,-3.9619852257005865,307.9216152257006,198.0823421701176,,
303.96555,432.0,,,,307.92110249999996,-3.9618705277218735,307.9274205277219,174.74902918211762,,
303.9715,480.666656494,,,,307.92705249999995,-3.961755248503403,307.9332552485034,223.41568567611762,,
303.97742,488.333312988,,,,307.9329725,-3.961640550524689,307.9390605505247,231.0823421701176,,
303.98337,546.0,,,,307.9389225,-3.9615252713062183,307.9448952713062,288.7490291821176,,
303.98932,633.333312988,,,,307.9448725,-3.961409992087747,307.95072999208776,376.0823421701176,,
303.99524,956.666656494,,,,307.95079250000003,-3.961295294109033,307.9565352941091,699.4156856761176,,
304.00119,1664.666656494,,,,307.9567425,-3.961180014890563,307.96237001489055,1407.4156856761178,,
304.00711,2893.0,,,,307.96266249999996,-3.9610653169118493,307.96817531691187,2635.7490291821177,,
304.01306,4041.666656494,,,,307.96861249999995,-3.9609500376933786,307.97401003769335,3784.415685676118,,
304.01898,5718.0,,,,307.9745325,-3.9608353397146647,307.97981533971466,5460.749029182118,,
304.02493,11904.0,,,,307.9804825,-3.960720060496195,307.9856500604962,11646.749029182118,,
304.03088,28971.333312988,,,,307.9864325,-3.9606047812777234,307.99148478127773,28714.082342170117,,
304.0368,40900.666656494,307.99699999999996,40758.6,-3.9601999999999293,307.99235250000004,-3.9604900832990095,307.99729008329905,40643.41568567612,,
304.04276,27805.666656494,,,,307.9983125,-3.960374610333954,308.0031346103339,27548.415685676115,,
304.04868,12681.0,,,,308.00423249999994,-3.96025991235524,308.00893991235523,12423.749029182118,,
304.05463,6434.666656494,,,,308.0101824999999,-3.9601446331367693,308.01477463313677,6177.415685676117,,
304.06055,7174.666656494,,,,308.0161025,-3.9600299351580563,308.020579935158,6917.415685676117,,
304.0665,6709.333312988,,,,308.0220525,-3.959914655939585,308.0264146559396,6452.082342170118,,
304.07242,3422.666656494,,,,308.02797250000003,-3.959799957960871,308.0322199579609,3165.415685676118,,
304.07837,1500.666656494,,,,308.0339225,-3.9596846787424003,308.0380546787424,1243.4156856761178,,
304.08429,779.333312988,,,,308.03984249999996,-3.9595699807636864,308.04385998076367,522.0823421701176,,
304.09024,599.333312988,,,,308.04579249999995,-3.9594547015452157,308.0496947015452,342.0823421701176,,
304.09616,572.666656494,,,,308.0517125,-3.9593400035665027,308.0555000035665,315.4156856761176,,
304.10211,497.333312988,,,,308.0576625,-3.959224724348032,308.061334724348,240.0823421701176,,
304.10803,495.333312988,,,,308.06358249999994,-3.959110026369318,308.0671400263693,238.0823421701176,,
304.11398,469.666656494,,,,308.06953250000004,-3.9589947471508466,308.07297474715085,212.41568567611762,,
304.1199,515.333312988,,,,308.0754525,-3.9588800491721345,308.0787800491721,258.0823421701176,,
304.12585,495.666656494,,,,308.08140249999997,-3.958764769953663,308.0846147699537,238.41568567611762,,
304.13177,542.0,,,,308.0873225,-3.958650071974949,308.09042007197496,284.7490291821176,,
304.13773,559.333312988,,,,308.0932825,-3.9585345990098935,308.0962645990099,302.0823421701176,,
304.14365,591.0,,,,308.09920249999993,-3.9584199010311796,308.10206990103114,333.7490291821176,,
304.1496,673.666656494,,,,308.10515250000003,-3.958304621812708,308.10790462181274,416.4156856761176,,
304.15552,918.333312988,,,,308.1110725,-3.958189923833994,308.113709923834,661.0823421701176,,
304.16147,1508.666656494,,,,308.11702249999996,-3.9580746446155235,308.11954464461553,1251.4156856761178,,
304.16739,2656.0,,,,308.1229425,-3.9579599466368105,308.12534994663685,2398.7490291821177,,
304.17334,3983.666656494,,,,308.1288925,-3.95784466741834,308.1311846674183,3726.415685676118,,
304.17926,5867.0,,,,308.13481249999995,-3.957729969439626,308.13698996943964,5609.749029182118,,
304.18521,10171.666656494,,,,308.14076249999994,-3.9576146902211553,308.1428246902211,9914.415685676118,,
304.19113,22811.333312988,,,,308.1466825,-3.9574999922424414,308.14862999224243,22554.082342170117,,
304.19705,39626.666656494,,,,308.15260249999994,-3.9573852942637284,308.1544352942637,39369.41568567612,,
304.203,43544.333312988,308.162,44390.549999999996,-3.959000000000003,308.1585524999999,-3.9572700150452578,308.1602700150452,43287.08234217011,,
304.20892,41579.0,,,,308.1644725,-3.957155317066544,308.16607531706654,41321.749029182116,,
304.21487,24462.0,,,,308.1704225,-3.9570400378480723,308.1719100378481,24204.749029182116,,
304.22079,9511.333312988,,,,308.17634250000003,-3.9569253398693585,308.1777153398694,9254.082342170117,,
304.22675,3319.0,,,,308.1823025,-3.956809866904303,308.18355986690426,3061.7490291821177,,
304.23267,1379.333312988,,,,308.18822249999994,-3.956695168925589,308.1893651689256,1122.0823421701175,,
304.23859,882.333312988,,,,308.1941425,-3.956580470946876,308.1951704709469,625.0823421701176,,
304.24454,749.333312988,,,,308.2000925,-3.9564651917284053,308.20100519172837,492.0823421701176,,
304.25046,702.666656494,,,,308.20601249999993,-3.9563504937496914,308.2068104937497,445.4156856761176,,
304.25641,621.0,,,,308.2119625,-3.95623521453122,308.2126452145312,363.7490291821176,,
304.26233,586.333312988,,,,308.2178825,-3.956120516552506,308.21845051655254,329.0823421701176,,
304.26825,545.0,,,,308.22380250000003,-3.956005818573792,308.2242558185738,287.7490291821176,,
304.2742,501.666656494,,,,308.2297525,-3.9558905393553223,308.23009053935533,244.41568567611762,,
304.28012,487.666656494,,,,308.23567249999996,-3.9557758413766084,308.23589584137665,230.41568567611762,,
304.28607,531.666656494,,,,308.24162249999995,-3.9556605621581378,308.2417305621581,274.4156856761176,,
304.29199,482.666656494,,,,308.2475425,-3.955545864179424,308.24753586417944,225.41568567611762,,
304.29791,476.333312988,,,,308.25346249999996,-3.95543116620071,308.2533411662007,219.0823421701176,,
304.30386,490.666656494,,,,308.25941249999994,-3.9553158869822402,308.25917588698223,233.41568567611762,,
304.30978,501.0,,,,308.2653325,-3.9552011890035264,308.2649811890035,243.74902918211762,,
304.31573,482.0,,,,308.2712825,-3.9550859097850557,308.27081590978503,224.74902918211762,,
304.32166,508.333312988,,,,308.2772125,-3.954971018059756,308.2766310180598,251.0823421701176,,
304.32758,573.0,,,,308.28313249999997,-3.954856320081042,308.28243632008105,315.7490291821176,,
304.33353,768.666656494,,,,308.28908249999995,-3.9547410408625714,308.2882710408626,511.4156856761176,,
304.33945,1145.666656494,,,,308.2950025,-3.9546263428838575,308.29407634288384,888.4156856761177,,
304.34537,1784.666656494,,,,308.30092249999996,-3.9545116449051445,308.29988164490516,1527.4156856761178,,
304.35132,2452.333312988,,,,308.30687249999994,-3.954396365686674,308.30571636568664,2195.082342170118,,
304.35724,3458.666656494,,,,308.3127925,-3.95428166770796,308.31152166770795,3201.415685676118,,
304.36316,7003.333312988,,,,308.31871249999995,-3.954166969729246,308.31732696972927,6746.082342170118,,
304.36911,16608.0,,,,308.32466249999993,-3.9540516905107754,308.32316169051074,16350.749029182118,,
304.37503,21920.0,,,,308.3305825,-3.9539369925320624,308.32896699253206,21662.749029182116,,
304.38095,14393.333312988,,,,308.33650249999994,-3.9538222945533485,308.3347722945533,14136.082342170117,,
304.3869,7146.333312988,,,,308.34245250000004,-3.953707015334877,308.3406070153349,6889.082342170118,,
304.39282,2788.0,,,,308.3483725,-3.953592317356164,308.3464123173561,2530.7490291821177,,
304.39874,1249.666656494,,,,308.35429249999993,-3.95347761937745,308.3522176193774,992.4156856761177,,
304.40469,742.333312988,,,,308.3602425,-3.9533623401589786,308.358052340159,485.0823421701176,,
304.41061,617.333312988,,,,308.3661625,-3.9532476421802656,308.3638576421803,360.0823421701176,,
304.41653,626.333312988,,,,308.37208250000003,-3.9531329442015517,308.3696629442016,369.0823421701176,,
304.42245,748.666656494,,,,308.3780025,-3.953018246222838,308.37546824622285,491.4156856761176,,
304.42841,874.0,,,,308.38396249999994,-3.952902773257782,308.3813127732578,616.7490291821176,,
304.43433,1022.0,,,,308.3898825,-3.9527880752790683,308.38711807527903,764.7490291821176,,
304.44025,1659.333312988,,,,308.39580249999995,-3.9526733773003544,308.39292337730035,1402.0823421701175,,
304.4462,3597.666656494,,,,308.40175249999993,-3.9525580980818837,308.3987580980819,3340.415685676118,,
304.45212,5291.0,,,,308.4076725,-3.9524434001031707,308.40456340010314,5033.749029182118,,
304.45804,3577.666656494,,,,308.41359249999994,-3.952328702124457,308.41036870212446,3320.415685676118,,
304.46396,1656.0,,,,308.4195125,-3.952214004145743,308.4161740041457,1398.7490291821177,,
304.46991,755.333312988,,,,308.4254625,-3.9520987249272714,308.4220087249273,498.0823421701176,,
304.47583,532.333312988,,,,308.4313824999999,-3.9519840269485584,308.4278140269485,275.0823421701176,,
304.48175,474.666656494,,,,308.4373025,-3.9518693289698454,308.4336193289698,217.41568567611762,,
304.48767,463.0,,,,308.44322249999993,-3.9517546309911316,308.4394246309911,205.74902918211762,,
304.49362,455.666656494,,,,308.44917250000003,-3.95163935177266,308.4452593517727,198.41568567611762,,
304.49954,430.333312988,,,,308.4550925,-3.951524653793946,308.451064653794,173.0823421701176,,
304.50546,447.666656494,,,,308.46101250000004,-3.9514099558152322,308.45686995581525,190.41568567611762,,
304.51138,455.333312988,,,,308.4669325,-3.9512952578365192,308.4626752578365,198.0823421701176,,
304.51733,471.0,,,,308.47288249999997,-3.9511799786180477,308.46850997861804,213.74902918211762,,
304.52325,506.666656494,,,,308.47880250000003,-3.9510652806393347,308.47431528063936,249.41568567611762,,
304.52917,604.0,,,,308.4847225,-3.950950582660621,308.4801205826606,346.7490291821176,,
304.5351,892.333312988,,,,308.4906525,-3.950835690935322,308.4859356909353,635.0823421701176,,
304.54102,1237.0,,,,308.49657249999996,-3.950720992956608,308.49174099295664,979.7490291821176,,
304.54697,1572.333312988,,,,308.50252249999994,-3.9506057137381374,308.4975757137381,1315.0823421701175,,
304.55289,2107.333312988,,,,308.5084425,-3.9504910157594235,308.50338101575943,1850.082342170118,,
304.55881,4212.666656494,,,,308.51436249999995,-3.9503763177807096,308.5091863177807,3955.4156856761174,,
304.56473,9688.333312988,,,,308.5202825,-3.9502616198019966,308.514991619802,9431.082342170117,,
304.57065,12188.0,,,,308.52620249999995,-3.9501469218232828,308.52079692182326,11930.749029182118,,
304.5766,7591.666656494,,,,308.53215249999994,-3.950031642604812,308.5266316426048,7334.415685676117,,
304.58252,3915.666656494,,,,308.5380725,-3.949916944626098,308.5324369446261,3658.415685676118,,
304.58844,1695.666656494,,,,308.54399249999994,-3.9498022466473843,308.53824224664737,1438.4156856761178,,
304.59436,855.0,,,,308.5499125,-3.9496875486686704,308.5440475486687,597.7490291821176,,
304.60028,553.0,,,,308.55583249999995,-3.9495728506899574,308.54985285068994,295.7490291821176,,
304.60623,507.666656494,,,,308.56178249999994,-3.949457571471487,308.5556875714715,250.41568567611762,,
304.61215,482.0,,,,308.5677025,-3.949342873492773,308.56149287349274,224.74902918211762,,
304.61807,467.0,,,,308.57362249999994,-3.949228175514059,308.56729817551405,209.74902918211762,,
304.62399,464.0,,,,308.5795425,-3.949113477535345,308.5731034775353,206.74902918211762,,
304.62991,471.0,,,,308.58546249999995,-3.9489987795566313,308.5789087795566,213.74902918211762,,
304.63583,514.666656494,,,,308.5913825,-3.9488840815779183,308.58471408157794,257.4156856761176,,
304.64175,579.666656494,,,,308.59730249999996,-3.9487693835992044,308.5905193835992,322.4156856761176,,
304.64771,691.0,,,,308.6032625,-3.948653910634148,308.5963639106342,433.7490291821176,,
304.65363,1161.333312988,,,,308.6091825,-3.948539212655434,308.60216921265544,904.0823421701176,,
304.65955,2023.666656494,,,,308.61510250000003,-3.94842451467672,308.60797451467676,1766.4156856761178,,
304.66547,3056.333312988,,,,308.6210225,-3.948309816698006,308.613779816698,2799.082342170118,,
304.67139,4003.0,,,,308.6269424999999,-3.948195118719293,308.61958511871927,3745.7490291821177,,
304.67731,6995.0,,,,308.6328625,-3.9480804207405793,308.62539042074053,6737.749029182118,,
304.68323,17510.0,,,,308.63878249999993,-3.9479657227618663,308.63119572276184,17252.749029182116,,
304.68918,31975.666656494,,,,308.64473250000003,-3.9478504435433948,308.63703044354344,31718.415685676115,,
304.6951,25534.0,,,,308.6506525,-3.947735745564681,308.6428357455647,25276.749029182116,,
304.70102,11105.0,,,,308.65657250000004,-3.947621047585967,308.648641047586,10847.749029182118,,
304.70694,3782.0,,,,308.6624925,-3.947506349607254,308.6544463496072,3524.7490291821177,,
304.71286,1382.333312988,,,,308.66841249999993,-3.94739165162854,308.6602516516285,1125.0823421701175,,
304.71878,813.0,,,,308.6743325,-3.947276953649827,308.6660569536498,555.7490291821176,,
304.7247,608.0,,,,308.68025249999994,-3.9471622556711132,308.6718622556711,350.7490291821176,,
304.73062,482.666656494,,,,308.6861725,-3.9470475576923993,308.67766755769236,225.41568567611762,,
304.73654,511.666656494,,,,308.69209249999994,-3.9469328597136855,308.6834728597137,254.41568567611762,,
304.74246,499.0,,,,308.6980125,-3.9468181617349716,308.689278161735,241.74902918211762,,
304.74838,568.333312988,,,,308.70393249999995,-3.9467034637562577,308.69508346375625,311.0823421701176,,
304.75433,650.0,,,,308.70988249999994,-3.946588184537788,308.7009181845378,392.7490291821176,,
304.76025,807.666656494,,,,308.7158025,-3.946473486559074,308.70672348655904,550.4156856761176,,
304.76617,977.333312988,,,,308.72172249999994,-3.94635878858036,308.71252878858036,720.0823421701176,,
304.77209,1296.0,,,,308.7276425,-3.9462440906016463,308.7183340906016,1038.7490291821177,,
304.77802,2574.666656494,,,,308.73357250000004,-3.9461291988763465,308.7241491988764,2317.415685676118,,
304.78394,5229.333312988,,,,308.7394925,-3.9460145008976335,308.72995450089763,4972.082342170118,,
304.78986,5618.333312988,,,,308.74541249999993,-3.9458998029189196,308.7357598029189,5361.082342170118,,
304.79578,3236.333312988,,,,308.7513325,-3.9457851049402057,308.7415651049402,2979.082342170118,,
304.8017,1735.0,,,,308.75725249999994,-3.9456704069614927,308.74737040696147,1477.7490291821177,,
