Frame,Point_0_x,Point_0_y,Point_1_x,Point_1_y,Point_2_x,Point_2_y,Point_3_x,Point_3_y,Point_4_x,Point_4_y,Point_5_x,Point_5_y,Point_6_x,Point_6_y,Point_7_x,Point_7_y,Point_8_x,Point_8_y,Point_9_x,Point_9_y,Point_10_x,Point_10_y,Point_11_x,Point_11_y,Point_12_x,Point_12_y,Point_13_x,Point_13_y,Point_14_x,Point_14_y,Point_15_x,Point_15_y,Point_16_x,Point_16_y,Point_17_x,Point_17_y,Point_18_x,Point_18_y,Point_19_x,Point_19_y,Point_20_x,Point_20_y,Point_21_x,Point_21_y,Point_22_x,Point_22_y,Point_23_x,Point_23_y,Point_24_x,Point_24_y,Point_25_x,Point_25_y,Point_26_x,Point_26_y,Point_27_x,Point_27_y,Point_28_x,Point_28_y,Point_29_x,Point_29_y,Point_30_x,Point_30_y,Point_31_x,Point_31_y,Point_32_x,Point_32_y,Point_33_x,Point_33_y,Point_34_x,Point_34_y,Point_35_x,Point_35_y,Point_36_x,Point_36_y,Point_37_x,Point_37_y,Point_38_x,Point_38_y,Point_39_x,Point_39_y,Point_40_x,Point_40_y,Point_41_x,Point_41_y,Point_42_x,Point_42_y,Point_43_x,Point_43_y,Point_44_x,Point_44_y,Point_45_x,Point_45_y,Point_46_x,Point_46_y,Point_47_x,Point_47_y,Point_48_x,Point_48_y,Point_49_x,Point_49_y,Point_50_x,Point_50_y,Point_51_x,Point_51_y,Point_52_x,Point_52_y,Point_53_x,Point_53_y,Point_54_x,Point_54_y,Point_55_x,Point_55_y,Point_56_x,Point_56_y,Point_57_x,Point_57_y,Point_58_x,Point_58_y,Point_59_x,Point_59_y,Point_60_x,Point_60_y,Point_61_x,Point_61_y,Point_62_x,Point_62_y,Point_63_x,Point_63_y,Point_64_x,Point_64_y,Point_65_x,Point_65_y,Point_66_x,Point_66_y,Point_67_x,Point_67_y,Point_68_x,Point_68_y,Point_69_x,Point_69_y,Point_70_x,Point_70_y,Point_71_x,Point_71_y,Point_72_x,Point_72_y,Point_73_x,Point_73_y,Point_74_x,Point_74_y,Point_75_x,Point_75_y,Point_76_x,Point_76_y,Point_77_x,Point_77_y,Point_78_x,Point_78_y,Point_79_x,Point_79_y,Point_80_x,Point_80_y,Point_81_x,Point_81_y,Point_82_x,Point_82_y,Point_83_x,Point_83_y,Point_84_x,Point_84_y,Point_85_x,Point_85_y,Point_86_x,Point_86_y,Point_87_x,Point_87_y,Point_88_x,Point_88_y,Point_89_x,Point_89_y,Point_90_x,Point_90_y,Point_91_x,Point_91_y,Point_92_x,Point_92_y,Point_93_x,Point_93_y,Point_94_x,Point_94_y,Point_95_x,Point_95_y,Point_96_x,Point_96_y,Point_97_x,Point_97_y,Point_98_x,Point_98_y,Point_99_x,Point_99_y,Point_100_x,Point_100_y,Point_101_x,Point_101_y,Point_102_x,Point_102_y,Point_103_x,Point_103_y,Point_104_x,Point_104_y,Point_105_x,Point_105_y,Point_106_x,Point_106_y,Point_107_x,Point_107_y,Point_108_x,Point_108_y,Point_109_x,Point_109_y,Point_110_x,Point_110_y,Point_111_x,Point_111_y,Point_112_x,Point_112_y,Point_113_x,Point_113_y,Point_114_x,Point_114_y,Point_115_x,Point_115_y,Point_116_x,Point_116_y,Point_117_x,Point_117_y,Point_118_x,Point_118_y,Point_119_x,Point_119_y,Point_120_x,Point_120_y,Point_121_x,Point_121_y,Point_122_x,Point_122_y,Point_123_x,Point_123_y
1072,,,384.6960449,1115.972412,,,114.4301071,1011.402527,31.41444969,909.4152222,134.2722473,977.4147339,,,,,525.1682739,582.9729614,,,,,,,,,1399.77356,184.9382782,,,1093.7948,855.144043,,,1726.741455,527.3042603,993.4029541,1068.407837,1511.938232,1104.391846,,,,,1630.060669,1351.606445,,,,,1113.140991,1187.239502,187.9885101,1341.357544,1577.250854,472.165863,,,815.213562,1115.042725,,,,,,,,,398.846405,1071.825195,,,,,,,,,,,,,,,,,23.88043976,385.0428467,867.2863159,1381.874146,868.8652344,1377.896484,175.050827,653.576355,13.53169823,926.2247925,1596.924561,818.9171143,906.9943848,230.5385742,282.4510803,876.0026855,1267.50647,1037.911499,1640.237427,1321.039917,1412.410522,356.5526428,1692.581787,899.9833984,412.0758972,1175.424194,1128.452271,758.7861938,1559.964355,949.8827515,1381.641235,964.5674438,1418.978271,847.0387573,1823.505005,964.9523926,217.2643433,1404.894043,309.5286255,310.1773987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1073,,,384.8227844,1115.033936,,,115.2205887,1011.500305,31.72500801,909.7038574,134.5189209,977.6590576,,,,,522.8745117,583.0567017,,,,,,,,,1399.932251,185.3239136,,,1093.72937,855.1387329,,,1727.174805,527.7129517,993.5558472,1068.490479,1511.505981,1103.718018,,,,,1629.953735,1351.791748,,,,,1113.119385,1187.140137,188.2122803,1341.149292,1577.435059,472.1113586,,,817.3352051,1115.127075,,,,,,,,,398.663147,1072.708862,,,,,,,,,,,,,,,,,23.4982338,385.2614746,867.4823608,1381.020874,869.0533447,1377.273315,175.3333893,653.8343506,11.61635208,927.7244873,1596.666504,819.0282593,906.4685669,231.2937469,282.5409546,875.9294434,1267.397705,1037.857788,1640.006226,1320.828857,1416.080322,349.6055603,1693.427368,899.3900146,412.3323669,1175.739136,1128.601318,758.2372437,1561.000488,949.9935913,1381.749512,964.9656372,1414.606445,848.7055054,1827.148193,965.1641235,217.275116,1404.584473,308.7598572,310.2113342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1074,,,384.7831421,1115.52478,,,114.3163147,1011.238892,31.14975357,909.0154419,133.957428,977.4935913,,,,,522.6469116,582.9346924,,,,,,,,,1399.682983,184.5461121,,,1093.824707,855.4674683,,,1726.746216,527.612854,993.7055664,1068.596924,1512.185791,1103.829834,,,,,1629.806396,1351.935547,,,,,1113.021729,1187.058716,188.2940674,1341.244507,1577.373657,472.2265625,,,817.3342285,1115.244751,,,,,,,,,398.3056946,1070.827759,,,,,,,,,,,,,,,,,24.03931808,384.3328857,866.7233276,1381.776001,868.421814,1378.602173,174.9862671,653.4673462,9.744386673,926.5927124,1594.586548,818.8731079,905.8903809,230.9139557,282.3698425,876.0754395,1267.328979,1037.941895,1639.767578,1320.248535,1413.989502,349.2077332,1694.092651,899.1175537,411.3331299,1171.837402,1129.67749,758.3710327,1556.058105,950.2970581,1381.693481,964.8908081,1411.929443,851.4851685,1831.135498,964.6315308,217.4923248,1405.494751,308.0507813,310.2307739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1075,,,385.1090393,1115.415161,,,114.4354477,1010.952209,31.57221031,908.4121094,134.1203613,977.1976929,,,,,522.9777222,582.838501,,,,,,,,,1399.673218,184.4241791,,,1094.180908,855.5234375,,,1727.161377,527.6966553,993.7631836,1068.63916,1512.034058,1104.28772,,,,,1629.37561,1351.881348,,,,,1113.278931,1186.817627,188.4091492,1341.018311,1577.108765,472.4480286,,,817.3052979,1115.612183,,,,,,,,,398.9878845,1072.147461,,,,,,,,,,,,,,,,,24.51069832,384.1140442,865.6026001,1382.665527,867.2446289,1379.687012,175.2613525,653.8063354,10.75598145,927.1773682,1594.918823,821.5008545,905.4260864,231.1318512,282.5480347,876.1519775,1267.504395,1037.670776,1639.702026,1320.318848,1414.363037,349.4593811,1693.952881,899.2473145,414.8720398,1170.07251,1130.427734,758.477417,1556.13916,949.9710693,1381.664185,965.5206299,1405.040649,857.446167,1831.492554,964.8973999,217.7028961,1406.138062,308.6320801,310.2198181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1076,,,385.4219971,1114.020874,,,114.5504227,1011.118042,33.56692505,908.0853882,134.3665009,976.8839111,,,,,522.7410278,583.3178711,,,,,,,,,1399.897827,183.6804047,,,1093.729736,855.4717407,,,1726.934814,527.6096802,993.8965454,1068.737061,1511.386841,1103.021484,,,,,1629.854736,1351.733154,,,,,1112.592529,1186.411011,188.4404297,1341.260498,1575.696045,472.6524658,,,816.720459,1115.782715,,,,,,,,,398.0747986,1072.99231,,,,,,,,,,,,,,,,,23.72026443,384.0344238,864.184082,1380.896362,866.367981,1378.759399,175.1912384,653.1089478,11.21190453,926.1187134,1595.750488,828.2525024,906.3247681,232.0392456,281.765686,875.8493042,1267.067139,1037.898804,1639.826538,1320.399536,1411.337402,335.6539001,1693.828491,899.0331421,420.7119446,1165.896606,1131.280273,757.796875,1556.549561,950.7363892,1378.009521,960.6185913,1408.690796,851.8972168,1836.998657,961.1094971,217.4138336,1405.849854,308.7177734,310.1874084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1077,,,390.042572,1112.290405,,,114.178421,1010.901428,35.53334427,907.0996094,133.9841309,977.7314453,,,,,522.5803223,583.5992432,,,,,,,,,1399.778076,184.2475739,,,1094.27063,855.6907349,,,1727.00415,527.5360718,994.1898804,1068.862427,1511.574585,1102.956421,,,,,1629.866821,1351.647217,,,,,1112.882568,1186.453857,187.7667847,1341.856934,1576.671265,473.0483093,,,817.5099487,1115.647949,,,,,,,,,403.4697876,1074.128052,,,,,,,,,,,,,,,,,24.20415878,383.9378052,862.0112305,1381.122437,863.3613892,1377.575317,174.8703156,652.5732422,11.69725704,926.2470093,1597.133789,828.7295532,906.8372803,231.1062164,281.6309814,875.8075562,1266.988281,1038.046875,1639.504761,1320.010376,1406.081909,322.3295898,1692.387817,899.8883667,421.2938232,1166.101318,1132.713135,757.1828003,1555.607544,950.4723511,1374.518311,956.2410278,1411.100342,854.4121094,1838.421387,960.4810181,217.6920929,1405.959961,308.4960022,310.1814575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1078,,,389.9365845,1110.944946,,,114.2137451,1011.164001,34.89054871,907.4879761,134.2772369,977.5693359,,,,,522.0195313,583.8928833,,,,,,,,,1399.976685,184.3779449,,,1094.286865,855.8171387,,,1727.078247,527.5737305,994.2254639,1068.994263,1511.075439,1103.147949,,,,,1630.144287,1351.219971,,,,,1113.551392,1186.673218,188.1254883,1341.821411,1575.931763,472.5420532,,,817.2525635,1115.49585,,,,,,,,,403.9997559,1074.158081,,,,,,,,,,,,,,,,,23.87347984,383.3439331,861.5610962,1383.216431,863.9302979,1383.040649,174.9839478,653.074646,11.6525135,927.2196655,1596.642944,830.2199707,907.8571167,230.4624023,281.5498047,875.8156128,1267.040405,1037.825562,1639.894897,1320.149292,1406.09729,322.8717651,1691.912109,900.1404419,422.5901184,1168.24585,1133.401611,757.6107788,1555.432129,950.5113525,1374.461182,955.6560059,1411.35083,857.977478,1838.464355,961.3226929,217.6492615,1405.865601,308.4992676,310.1708374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1079,,,394.9337463,1106.441772,,,114.5168686,1011.391663,37.63153839,908.7037964,134.2767029,977.6266479,,,,,518.6987915,584.6292725,,,,,,,,,1399.876709,184.1898193,,,1093.480591,855.5838623,,,1726.865112,527.2984009,994.5525513,1069.256104,1511.505249,1103.70459,,,,,1629.981445,1351.623047,,,,,1113.51416,1187.133667,189.3656464,1341.778198,1576.220093,472.6453247,,,818.0059814,1115.326416,,,,,,,,,405.2431946,1073.405029,,,,,,,,,,,,,,,,,23.53337669,383.5097961,861.9520264,1382.907593,864.576355,1382.86731,175.0002136,652.3261108,12.22686577,927.3508301,1601.829102,829.3126221,909.7855835,230.7731628,281.447998,875.786377,1267.210449,1037.734375,1640.085815,1319.816162,1406.236084,322.1253052,1691.613892,899.682373,425.442627,1164.780151,1136.104492,757.2659912,1555.620972,950.7606201,1373.994263,956.1411133,1410.826294,856.7764282,1838.565063,961.3980713,217.061554,1405.393555,308.6558838,310.1716309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1080,,,394.3630981,1105.099854,,,114.1770096,1011.458801,37.52188873,913.0999756,134.2680664,978.0175781,,,,,518.3648071,584.7412109,,,,,,,,,1399.800415,184.5967255,,,1093.88916,855.019104,,,1727.381592,528.6664429,994.3363647,1069.137329,1511.197021,1103.541382,,,,,1630.113159,1351.764648,,,,,1114.173218,1187.394531,193.4333496,1340.552979,1575.191406,473.2217407,,,819.3834839,1117.537231,,,,,,,,,403.806427,1072.6521,,,,,,,,,,,,,,,,,23.89439392,383.6207275,861.7937622,1385.844482,863.5783691,1384.682739,174.310379,652.2206421,12.1164875,929.3606567,1602.608887,826.5248413,908.9018555,230.5529785,281.1149292,875.8634644,1266.846558,1037.620483,1639.88269,1320.172607,1406.28064,321.8511658,1690.621216,899.9541626,425.2167664,1164.810425,1140.896851,756.2801514,1555.003296,950.3701782,1374.04126,956.1337891,1412.143311,860.2251587,1840.560913,959.9074707,214.5337372,1405.186401,308.3459167,310.155365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1081,,,394.2817993,1100.291626,,,114.0426559,1011.644409,36.55593491,912.6039429,134.3617859,977.4539795,,,,,518.6278687,584.7301636,,,,,,,,,1399.769287,184.364975,,,1093.355957,855.3585815,,,1727.368896,528.6517334,994.5291748,1069.148071,1511.21228,1103.498657,,,,,1629.735352,1351.800903,,,,,1114.638184,1187.449097,194.8226013,1340.730347,1575.310303,473.1731873,,,819.6900635,1117.703857,,,,,,,,,404.0122375,1072.16394,,,,,,,,,,,,,,,,,23.82605362,383.5377502,861.8804932,1387.353027,863.8641968,1386.262573,174.3044891,652.1260986,11.81699371,931.3595581,1602.92981,824.9575195,909.8198853,229.6378937,281.1703186,875.8859253,1267.049438,1037.887695,1640.010376,1320.059692,1406.954956,326.2325439,1690.496826,899.9631958,426.1679382,1171.733154,1140.997681,756.6204224,1555.109497,950.2561646,1374.162354,956.4443359,1412.24292,862.7659302,1838.689819,953.3670654,214.3367157,1405.53894,308.4194336,310.1733093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1082,,,394.6549683,1108.625244,,,114.1658401,1011.473083,45.74813461,927.7509155,134.0791016,977.8966675,,,,,517.5341187,586.0350342,,,,,,,,,1399.616333,183.6659241,,,1093.428711,855.1900024,,,1727.435791,528.5498047,994.3849487,1068.973022,1511.311646,1104.26001,,,,,1629.688843,1352.252808,,,,,1114.238892,1187.067383,192.709198,1340.914795,1576.963989,472.9435425,,,819.510437,1116.292114,,,,,,,,,404.3241272,1072.855103,,,,,,,,,,,,,,,,,24.20935822,383.1043091,866.2094727,1386.711792,868.4380493,1386.001831,174.3275299,650.8401489,20.18995476,930.1400757,1608.429565,820.0789185,913.9657593,230.1167908,281.4755554,876.1524658,1267.563477,1037.973511,1640.033447,1320.099976,1407.671143,325.6820984,1689.924683,900.2174072,432.6436462,1172.171387,1142.484375,756.053894,1554.991455,950.5388184,1373.27124,956.9168701,1402.077148,893.0712891,1842.959595,954.1549683,214.5440063,1405.194946,308.5886536,310.1661377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1083,,,388.380188,1108.713379,,,114.2034149,1011.083618,38.74970245,926.0531616,134.4098206,977.2108765,,,,,517.7469482,585.9416504,,,,,,,,,1399.526855,183.3460999,,,1093.62146,855.2246094,,,1727.534058,528.8286133,994.401001,1068.984741,1511.27478,1104.094604,,,,,1629.724976,1352.26709,,,,,1113.754272,1186.747437,195.1195374,1341.315918,1576.747803,473.0394592,,,819.692627,1116.967407,,,,,,,,,404.3300781,1073.092896,,,,,,,,,,,,,,,,,23.34685135,383.3128357,865.9185181,1386.952881,868.4713135,1385.837158,173.9996185,652.5686035,11.26020527,930.9917603,1605.14563,811.434082,911.213623,222.0671387,281.2153625,875.7098999,1267.829468,1038.201782,1639.917358,1320.132568,1409.902588,312.8971252,1691.228638,900.4077148,422.6474304,1167.827881,1138.636597,757.9672241,1555.036865,950.4359131,1351.864746,951.1500244,1401.507568,893.5945435,1837.034668,943.4151611,212.7363281,1405.54834,309.5003967,310.170166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1084,,,390.2027588,1109.897339,,,114.6120682,1011.113403,37.35827255,929.1222534,134.0766754,977.0258179,,,,,518.3379517,585.9439697,,,,,,,,,1399.465698,183.3974609,,,1093.346802,855.5047607,,,1727.45874,528.822998,994.5334473,1068.831055,1511.453613,1104.192017,,,,,1630.30481,1352.170288,,,,,1113.591309,1186.747314,196.663147,1341.982788,1577.061157,473.1113586,,,819.4907227,1116.368652,,,,,,,,,404.5914001,1073.028564,,,,,,,,,,,,,,,,,23.4828949,383.1070557,866.7524414,1385.197876,869.7905884,1384.019287,174.7110138,652.1555786,14.04187584,927.3013916,1610.503174,807.2719727,911.4884033,222.1884766,281.2788391,875.3421631,1267.713135,1038.368652,1639.828003,1320.255371,1408.981323,312.6523743,1691.608398,900.8896484,422.4586182,1167.103149,1141.227539,759.690918,1555.336426,950.4710083,1352.025757,951.2926025,1402.289185,892.5036621,1838.760254,942.7207642,212.8472595,1405.595459,309.7781067,310.1883545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1085,,,392.3186646,1109.813354,,,114.3019257,1010.651733,37.68173218,930.2248535,134.319458,976.5383301,,,,,518.3997803,586.2109985,,,,,,,,,1399.782104,182.8022156,,,1094.188965,855.4498901,,,1727.737793,528.612854,994.1903076,1068.979004,1511.711426,1104.138306,,,,,1630.934326,1352.252441,,,,,1113.390137,1186.822021,196.943573,1342.05249,1578.028931,472.7917786,,,819.2062378,1116.179077,,,,,,,,,404.7720032,1073.016479,,,,,,,,,,,,,,,,,23.9098053,382.9604492,867.6495972,1386.078247,870.6569214,1384.739868,174.404068,651.7138062,14.53708363,927.0945435,1617.99707,803.9737549,911.1396484,221.4858551,281.5284424,875.6242065,1268.075195,1038.181396,1639.968628,1320.356689,1419.695679,327.522583,1691.476929,901.0323486,424.993927,1167.604492,1146.135864,764.5963135,1555.162598,950.463501,1351.575195,951.2360229,1403.626343,885.7025757,1839.81189,948.2550659,213.1358795,1405.697754,308.8614197,310.2145386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1086,,,383.861969,1109.705078,,,114.79142,1010.820801,32.48635101,932.019165,134.2206421,976.961731,,,,,518.1343994,586.0491333,,,,,,,,,1399.460815,183.4206238,,,1093.805786,855.7023315,,,1727.42041,528.7689819,994.5553589,1069.294556,1511.754517,1103.823364,,,,,1630.39209,1351.984985,,,,,1113.024292,1187.054077,196.5552521,1341.974731,1578.037476,473.1286621,,,818.7553101,1115.880371,,,,,,,,,404.8375549,1082.860229,,,,,,,,,,,,,,,,,23.01135063,383.1524963,863.0299072,1388.026001,867.772644,1385.473755,174.5237427,652.7059937,10.8053627,929.6409302,1616.662476,803.9255371,909.5081177,223.9383087,281.4930115,875.3768921,1267.73999,1038.04187,1639.810669,1320.238525,1414.758301,324.2136536,1691.866577,900.7451782,414.0525818,1166.769775,1142.676392,766.8276978,1554.241943,950.5549927,1352.133789,951.7131958,1402.563721,886.0869141,1838.045044,947.03479,212.5189972,1406.953125,309.1601868,310.2218323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1087,,,388.6282349,1114.075562,,,115.4153595,1010.753784,37.41873932,931.1741333,134.0592499,976.6793823,,,,,518.9825439,586.1555176,,,,,,,,,1399.550537,183.4860229,,,1093.758911,855.8411255,,,1727.551147,528.5352783,994.7814941,1069.5896,1511.453857,1103.797729,,,,,1630.680298,1351.776123,,,,,1113.173706,1187.101563,197.0914459,1342.034302,1578.464966,473.483429,,,818.8735962,1115.136108,,,,,,,,,405.20578,1082.717896,,,,,,,,,,,,,,,,,23.44344521,382.7885132,864.7037964,1385.806152,868.9013062,1384.476929,174.5330048,652.5631104,15.3025589,919.8762817,1629.162109,803.5070801,909.222229,223.0084229,281.5527649,875.4840698,1267.489624,1038.008057,1639.979004,1320.194702,1415.348999,324.3953247,1691.933594,900.71875,416.2264404,1166.616577,1146.322388,768.3580322,1554.2229,950.5965576,1352.240356,951.8532104,1404.585693,882.9263306,1846.802856,951.0040894,212.9401245,1406.607178,306.6027222,310.2326965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1088,,,387.9792786,1112.393311,,,115.3988419,1011.383179,37.72937775,929.5391846,134.35495,977.3804932,,,,,519.9135742,585.4311523,,,,,,,,,1399.953613,183.4480743,,,1094.245972,855.5246582,,,1727.911621,528.8761597,994.8468018,1069.672241,1511.370728,1102.968628,,,,,1630.881592,1352.492554,,,,,1113.304688,1186.963379,197.1747131,1342.253662,1578.477539,473.0677795,,,818.545166,1115.833984,,,,,,,,,402.383606,1084.430054,,,,,,,,,,,,,,,,,23.66371727,383.0071106,860.8401489,1384.749146,867.7205811,1383.757813,173.8915405,652.6431885,12.70624542,920.1912842,1630.064941,803.4509277,908.8128052,223.3289185,281.8619385,875.9023438,1265.718994,1040.033569,1639.94751,1320.534546,1426.276733,338.2544556,1691.367798,900.887085,415.9029236,1166.989624,1146.454468,768.8740845,1554.519653,951.3397217,1351.384155,952.1134644,1404.592529,883.0704346,1840.408325,951.1936646,212.8815613,1407.116455,305.7775879,310.2294922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1089,,,390.811615,1115.865356,,,115.4546661,1011.64093,40.025177,928.451355,134.2603455,976.9963379,,,,,518.1471558,585.579834,,,,,,,,,1399.898193,183.403244,,,1093.569824,855.4527588,,,1727.02832,528.3791504,994.9102173,1069.470215,1511.305664,1102.867798,,,,,1630.465942,1352.112793,,,,,1113.241943,1186.987427,197.2067719,1342.330933,1578.751343,473.1658325,,,818.4319458,1115.49707,,,,,,,,,404.5103455,1087.288574,,,,,,,,,,,,,,,,,24.05553436,382.7646484,863.8484497,1384.260132,872.8515015,1378.448608,173.7713165,652.4954834,17.79876709,915.6960449,1630.889038,804.3065796,909.0736084,224.2416077,282.1146851,875.7387695,1265.790649,1039.815186,1640.438477,1318.974243,1428.712891,338.0515747,1691.615234,900.8208618,414.2822571,1169.773193,1145.098877,773.7020264,1554.362183,951.2550659,1350.802124,950.5128174,1405.149658,883.4788818,1840.756226,952.1286011,212.7879486,1406.780029,306.9746704,310.242157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1090,,,391.0769958,1117.276367,,,115.396553,1011.888367,39.93183899,928.4609985,134.254425,976.8444824,,,,,518.1837769,585.4263916,,,,,,,,,1399.81665,183.4909973,,,1093.949463,855.3916626,,,1727.487061,528.3933716,994.8978882,1069.186768,1511.330566,1102.606079,,,,,1630.612793,1352.202271,,,,,1113.417603,1186.930664,197.5872345,1342.399048,1578.856567,473.2538147,,,818.3320313,1115.565552,,,,,,,,,405.8041382,1087.192505,,,,,,,,,,,,,,,,,24.16182327,382.7957153,863.8067017,1382.303833,872.9810791,1378.109253,173.6077271,652.7200317,18.66142845,916.3706665,1637.111572,801.4033203,907.9571533,223.9237366,282.1325073,876.1010132,1265.762939,1039.886475,1640.410034,1318.435181,1432.192139,337.6972046,1691.57019,900.7603149,420.4829102,1169.726563,1145.737915,774.3937378,1554.503906,951.2737427,1348.825439,949.1427002,1405.370972,883.7548828,1843.856934,954.5471802,213.1016388,1406.824341,307.2579346,310.2485046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1091,,,388.1691895,1114.107666,,,116.1784821,1012.595276,39.19620132,927.8050537,134.6033478,976.9104004,,,,,519.1591187,585.5411987,,,,,,,,,1399.974243,183.4816589,,,1093.882324,855.4609985,,,1727.499023,528.4237671,994.8080444,1069.171021,1511.328003,1102.859131,,,,,1630.807373,1352.360596,,,,,1113.641846,1186.906494,197.6805267,1342.168579,1578.796753,473.3329773,,,818.2675171,1115.472412,,,,,,,,,401.4715881,1085.586426,,,,,,,,,,,,,,,,,24.08827209,383.0775146,862.7540894,1381.688721,872.6794434,1372.906738,173.6407623,652.7592163,18.08682251,915.496521,1636.470337,799.6442871,907.2892456,223.9053955,281.8377075,876.453064,1266.134277,1040.439453,1640.245239,1318.677368,1432.748901,339.2729797,1691.161987,900.9534302,420.2993164,1169.525024,1143.568237,775.8743896,1555.151855,951.118042,1346.344604,944.006958,1404.92688,883.6123047,1839.067017,953.9446411,213.6477051,1406.799438,307.2366638,310.257843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
